V1	V2
Velvet.k55.Locus_21706_Transcript_30/38_Confidence_0.371_Length_6769	GO:0003777;GO:0005524;GO:0005544;GO:0005886;GO:0007018;GO:0008017;GO:0071277
Velvet.k55.Locus_218190_Transcript_1/1_Confidence_1.000_Length_252	unknown
Velvet.k55.Locus_2184_Transcript_135/143_Confidence_0.225_Length_9178	GO:0007165
Velvet.k55.Locus_2184_Transcript_32/143_Confidence_1.000_Length_151	unknown
Velvet.k55.Locus_2187_Transcript_9/21_Confidence_1.000_Length_194	unknown
Velvet.k55.Locus_21900_Transcript_1/1_Confidence_1.000_Length_384	unknown
Velvet.k55.Locus_21985_Transcript_10/19_Confidence_0.667_Length_9186	GO:0003682;GO:0006355;GO:0008270;GO:0043565
Velvet.k55.Locus_21991_Transcript_5/8_Confidence_0.500_Length_1332	unknown
Velvet.k55.Locus_22002_Transcript_5/5_Confidence_0.550_Length_3569	unknown
Velvet.k55.Locus_22006_Transcript_1/1_Confidence_1.000_Length_683	unknown
Velvet.k55.Locus_22038_Transcript_14/19_Confidence_0.367_Length_5201	GO:0001932;GO:0010604;GO:0031325;GO:0032879;GO:0048523;GO:0051173;GO:0051716
Velvet.k55.Locus_2204_Transcript_9/11_Confidence_0.649_Length_1843	unknown
Velvet.k55.Locus_22121_Transcript_16/24_Confidence_0.556_Length_5668	GO:0003676;GO:0004816;GO:0005524;GO:0005737;GO:0006421
Velvet.k55.Locus_22143_Transcript_30/36_Confidence_0.552_Length_7639	unknown
Velvet.k55.Locus_22147_Transcript_7/8_Confidence_0.174_Length_1133	unknown
Velvet.k55.Locus_221610_Transcript_1/1_Confidence_1.000_Length_1155	GO:0005622;GO:0008270
Velvet.k55.Locus_221817_Transcript_1/1_Confidence_1.000_Length_486	unknown
Velvet.k55.Locus_22189_Transcript_3/6_Confidence_0.609_Length_2117	unknown
Velvet.k55.Locus_222461_Transcript_1/1_Confidence_1.000_Length_191	unknown
Velvet.k55.Locus_2229_Transcript_47/80_Confidence_1.000_Length_179	unknown
Velvet.k55.Locus_2229_Transcript_76/80_Confidence_0.347_Length_8432	GO:0005622;GO:0008270
Velvet.k55.Locus_22326_Transcript_3/10_Confidence_0.571_Length_2485	GO:0016021;GO:0055085
Velvet.k55.Locus_22330_Transcript_3/4_Confidence_0.333_Length_357	unknown
Velvet.k55.Locus_22344_Transcript_2/11_Confidence_0.163_Length_702	unknown
Velvet.k55.Locus_223631_Transcript_1/1_Confidence_1.000_Length_326	unknown
Velvet.k55.Locus_22396_Transcript_28/31_Confidence_0.296_Length_4788	GO:0003878;GO:0006085;GO:0006101;GO:0048037
Velvet.k55.Locus_224021_Transcript_1/1_Confidence_1.000_Length_394	unknown
Velvet.k55.Locus_224304_Transcript_1/1_Confidence_1.000_Length_295	unknown
Velvet.k55.Locus_224321_Transcript_1/1_Confidence_1.000_Length_486	unknown
Velvet.k55.Locus_22467_Transcript_21/30_Confidence_0.410_Length_6272	GO:0005643;GO:0006913;GO:0017056
Velvet.k55.Locus_224775_Transcript_1/1_Confidence_1.000_Length_495	unknown
Velvet.k55.Locus_22488_Transcript_3/11_Confidence_0.049_Length_2232	GO:0005515;GO:0008191
Velvet.k55.Locus_2249_Transcript_7/9_Confidence_0.267_Length_1428	GO:0003779;GO:0031032
Velvet.k55.Locus_22564_Transcript_1/8_Confidence_0.583_Length_1946	GO:0005515
Velvet.k55.Locus_226020_Transcript_1/1_Confidence_1.000_Length_280	unknown
Velvet.k55.Locus_226360_Transcript_1/1_Confidence_1.000_Length_447	unknown
Velvet.k55.Locus_2263_Transcript_28/31_Confidence_0.286_Length_3091	GO:0003676
Velvet.k55.Locus_2267_Transcript_7/9_Confidence_0.226_Length_619	unknown
Velvet.k55.Locus_22693_Transcript_13/13_Confidence_0.514_Length_1293	unknown
Velvet.k55.Locus_22693_Transcript_7/13_Confidence_0.292_Length_995	unknown
Velvet.k55.Locus_22693_Transcript_9/13_Confidence_0.403_Length_1322	unknown
Velvet.k55.Locus_227064_Transcript_2/2_Confidence_0.667_Length_255	unknown
Velvet.k55.Locus_22707_Transcript_2/4_Confidence_0.300_Length_1656	unknown
Velvet.k55.Locus_22711_Transcript_4/5_Confidence_0.609_Length_5709	GO:0004818;GO:0004827;GO:0005515;GO:0005524;GO:0005737;GO:0006424;GO:0006433
Velvet.k55.Locus_22717_Transcript_12/13_Confidence_0.170_Length_1746	GO:0003677;GO:0005739;GO:0006310;GO:0015074;GO:0051607
Velvet.k55.Locus_22737_Transcript_10/19_Confidence_0.520_Length_4551	unknown
Velvet.k55.Locus_22774_Transcript_1/1_Confidence_1.000_Length_182	unknown
Velvet.k55.Locus_22791_Transcript_5/9_Confidence_0.310_Length_2206	GO:0005044;GO:0016020
Velvet.k55.Locus_2279_Transcript_300/307_Confidence_0.094_Length_8639	GO:0005515
Velvet.k55.Locus_22809_Transcript_3/12_Confidence_0.543_Length_3520	GO:0004415;GO:0005975
Velvet.k55.Locus_22822_Transcript_3/8_Confidence_0.680_Length_2388	GO:0005515
Velvet.k55.Locus_2285_Transcript_30/43_Confidence_1.000_Length_249	unknown
Velvet.k55.Locus_22868_Transcript_30/34_Confidence_0.273_Length_2801	GO:0003676
Velvet.k55.Locus_22883_Transcript_2/2_Confidence_0.900_Length_698	GO:0005042;GO:0016021;GO:0038007
Velvet.k55.Locus_22902_Transcript_11/16_Confidence_0.564_Length_3533	unknown
Velvet.k55.Locus_22918_Transcript_1/1_Confidence_1.000_Length_545	unknown
Velvet.k55.Locus_2305_Transcript_19/72_Confidence_1.000_Length_263	unknown
Velvet.k55.Locus_23065_Transcript_5/9_Confidence_0.147_Length_1018	GO:0003839
Velvet.k55.Locus_23065_Transcript_6/9_Confidence_0.353_Length_720	unknown
Velvet.k55.Locus_23156_Transcript_25/33_Confidence_0.168_Length_5288	unknown
Velvet.k55.Locus_23181_Transcript_1/2_Confidence_0.750_Length_2226	GO:0005515
Velvet.k55.Locus_231873_Transcript_1/1_Confidence_1.000_Length_434	unknown
Velvet.k55.Locus_2319_Transcript_10/79_Confidence_1.000_Length_279	unknown
Velvet.k55.Locus_2319_Transcript_17/79_Confidence_1.000_Length_319	unknown
Velvet.k55.Locus_232097_Transcript_1/1_Confidence_1.000_Length_172	unknown
Velvet.k55.Locus_23215_Transcript_19/26_Confidence_0.161_Length_3679	GO:0016787;GO:0046872
Velvet.k55.Locus_23232_Transcript_3/10_Confidence_0.655_Length_3171	GO:0016971;GO:0045454;GO:0055114
Velvet.k55.Locus_23280_Transcript_1/2_Confidence_0.500_Length_942	unknown
Velvet.k55.Locus_233024_Transcript_1/2_Confidence_0.750_Length_221	unknown
Velvet.k55.Locus_23305_Transcript_4/5_Confidence_0.412_Length_667	unknown
Velvet.k55.Locus_23305_Transcript_5/5_Confidence_0.353_Length_372	unknown
Velvet.k55.Locus_2330_Transcript_120/129_Confidence_0.053_Length_2312	GO:0004930;GO:0007186;GO:0016021
Velvet.k55.Locus_23311_Transcript_13/20_Confidence_0.043_Length_637	GO:0005786;GO:0006614;GO:0008312;GO:0030942
Velvet.k55.Locus_23317_Transcript_27/28_Confidence_0.098_Length_2792	GO:0005515;GO:0030695
Velvet.k55.Locus_2331_Transcript_29/30_Confidence_0.190_Length_2255	GO:0005869
Velvet.k55.Locus_233500_Transcript_1/1_Confidence_1.000_Length_328	unknown
Velvet.k55.Locus_23357_Transcript_7/11_Confidence_0.286_Length_1543	unknown
Velvet.k55.Locus_23365_Transcript_1/1_Confidence_1.000_Length_336	unknown
Velvet.k55.Locus_23404_Transcript_24/32_Confidence_0.221_Length_2011	GO:0005622;GO:0008270
Velvet.k55.Locus_23422_Transcript_1/1_Confidence_1.000_Length_1658	unknown
Velvet.k55.Locus_234552_Transcript_1/1_Confidence_1.000_Length_194	unknown
Velvet.k55.Locus_23470_Transcript_17/23_Confidence_0.306_Length_4484	GO:0005524
Velvet.k55.Locus_234869_Transcript_1/1_Confidence_1.000_Length_262	unknown
Velvet.k55.Locus_23490_Transcript_4/6_Confidence_0.667_Length_3170	GO:0005524
Velvet.k55.Locus_23500_Transcript_6/13_Confidence_0.432_Length_2514	unknown
Velvet.k55.Locus_235267_Transcript_1/1_Confidence_1.000_Length_303	unknown
Velvet.k55.Locus_23554_Transcript_3/10_Confidence_0.122_Length_371	unknown
Velvet.k55.Locus_23559_Transcript_3/3_Confidence_0.667_Length_1608	GO:0000812;GO:0035267
Velvet.k55.Locus_23564_Transcript_11/11_Confidence_0.604_Length_4475	GO:0007160
Velvet.k55.Locus_23570_Transcript_2/7_Confidence_0.571_Length_10500	GO:0005515
Velvet.k55.Locus_23592_Transcript_10/16_Confidence_0.593_Length_4883	unknown
Velvet.k55.Locus_23593_Transcript_14/21_Confidence_0.306_Length_4383	unknown
Velvet.k55.Locus_237023_Transcript_1/1_Confidence_1.000_Length_233	unknown
Velvet.k55.Locus_23782_Transcript_1/2_Confidence_0.909_Length_1811	GO:0004930;GO:0007166;GO:0007186;GO:0016021
Velvet.k55.Locus_23796_Transcript_1/10_Confidence_0.357_Length_2762	GO:0007601;GO:0010506
Velvet.k55.Locus_238115_Transcript_1/1_Confidence_1.000_Length_252	unknown
Velvet.k55.Locus_2383_Transcript_43/59_Confidence_1.000_Length_199	unknown
Velvet.k55.Locus_24020_Transcript_1/4_Confidence_0.700_Length_5435	GO:0004725;GO:0006470
Velvet.k55.Locus_24081_Transcript_15/22_Confidence_0.507_Length_3314	GO:0003676;GO:0008270
Velvet.k55.Locus_240965_Transcript_1/1_Confidence_1.000_Length_202	unknown
Velvet.k55.Locus_24177_Transcript_1/8_Confidence_0.526_Length_10687	GO:0005509;GO:0005515;GO:0016020
Velvet.k55.Locus_24190_Transcript_1/1_Confidence_1.000_Length_816	unknown
Velvet.k55.Locus_24200_Transcript_3/9_Confidence_0.576_Length_1543	GO:0005515
Velvet.k55.Locus_24201_Transcript_4/4_Confidence_0.500_Length_1014	GO:0005042;GO:0005515;GO:0016021;GO:0038007
Velvet.k55.Locus_24234_Transcript_24/26_Confidence_0.478_Length_4793	unknown
Velvet.k55.Locus_242433_Transcript_1/1_Confidence_1.000_Length_182	unknown
Velvet.k55.Locus_24326_Transcript_16/24_Confidence_0.442_Length_5789	unknown
Velvet.k55.Locus_2434_Transcript_8/11_Confidence_0.235_Length_1456	GO:0003735;GO:0006412;GO:0015934
Velvet.k55.Locus_24374_Transcript_19/21_Confidence_0.262_Length_3088	unknown
Velvet.k55.Locus_24378_Transcript_10/10_Confidence_0.714_Length_4472	GO:0005515
Velvet.k55.Locus_24419_Transcript_10/19_Confidence_0.369_Length_8172	GO:0003676
Velvet.k55.Locus_24437_Transcript_1/2_Confidence_0.667_Length_665	unknown
Velvet.k55.Locus_2443_Transcript_4/5_Confidence_0.692_Length_3786	GO:0003677
Velvet.k55.Locus_24450_Transcript_1/2_Confidence_0.750_Length_474	unknown
Velvet.k55.Locus_24480_Transcript_19/24_Confidence_0.388_Length_5926	GO:0003777;GO:0005524;GO:0007018;GO:0008017
Velvet.k55.Locus_24494_Transcript_17/22_Confidence_0.382_Length_3626	GO:0006486;GO:0008373
Velvet.k55.Locus_24500_Transcript_16/24_Confidence_0.342_Length_2757	unknown
Velvet.k55.Locus_2451_Transcript_81/81_Confidence_0.290_Length_11457	GO:0004556;GO:0005975;GO:0043169;GO:0103025
Velvet.k55.Locus_245288_Transcript_1/1_Confidence_1.000_Length_278	unknown
Velvet.k55.Locus_246080_Transcript_1/1_Confidence_1.000_Length_164	unknown
Velvet.k55.Locus_2461_Transcript_10/19_Confidence_0.500_Length_4382	GO:0005044;GO:0016020
Velvet.k55.Locus_24669_Transcript_7/14_Confidence_0.431_Length_2135	GO:0003824;GO:0044238;GO:0071704
Velvet.k55.Locus_24695_Transcript_1/1_Confidence_1.000_Length_363	unknown
Velvet.k55.Locus_247230_Transcript_1/1_Confidence_1.000_Length_364	unknown
Velvet.k55.Locus_24791_Transcript_2/10_Confidence_0.696_Length_3353	GO:0003676
Velvet.k55.Locus_24805_Transcript_3/4_Confidence_0.700_Length_1341	unknown
Velvet.k55.Locus_24832_Transcript_34/43_Confidence_0.339_Length_3280	GO:0004712;GO:0005515;GO:0005524;GO:0006468;GO:0007093;GO:0051304
Velvet.k55.Locus_248457_Transcript_2/2_Confidence_0.667_Length_562	unknown
Velvet.k55.Locus_24851_Transcript_1/2_Confidence_0.500_Length_371	unknown
Velvet.k55.Locus_24879_Transcript_15/16_Confidence_0.164_Length_3598	unknown
Velvet.k55.Locus_24881_Transcript_4/8_Confidence_0.577_Length_3188	GO:0043248
Velvet.k55.Locus_248848_Transcript_1/1_Confidence_1.000_Length_182	unknown
Velvet.k55.Locus_24889_Transcript_1/1_Confidence_1.000_Length_1794	GO:0003924;GO:0005525;GO:0007165;GO:0016020
Velvet.k55.Locus_249050_Transcript_1/1_Confidence_1.000_Length_433	unknown
Velvet.k55.Locus_2492_Transcript_22/29_Confidence_0.358_Length_9147	GO:0003676
Velvet.k55.Locus_250196_Transcript_1/1_Confidence_1.000_Length_208	unknown
Velvet.k55.Locus_25096_Transcript_2/4_Confidence_0.870_Length_2361	GO:0016021;GO:0055085
Velvet.k55.Locus_25125_Transcript_6/12_Confidence_0.564_Length_5189	unknown
Velvet.k55.Locus_25183_Transcript_1/1_Confidence_1.000_Length_498	unknown
Velvet.k55.Locus_2518_Transcript_112/115_Confidence_0.111_Length_3341	unknown
Velvet.k55.Locus_25215_Transcript_10/24_Confidence_1.000_Length_177	unknown
Velvet.k55.Locus_25262_Transcript_24/25_Confidence_0.433_Length_5283	GO:0005216;GO:0005515;GO:0016021;GO:0034220
Velvet.k55.Locus_2528_Transcript_41/49_Confidence_0.503_Length_7780	GO:0000723;GO:0006281;GO:0016887;GO:0030870
Velvet.k55.Locus_2529_Transcript_2/11_Confidence_0.657_Length_4239	GO:0007127;GO:0007283
Velvet.k55.Locus_25328_Transcript_1/1_Confidence_1.000_Length_554	unknown
Velvet.k55.Locus_2534_Transcript_67/76_Confidence_0.325_Length_9918	GO:0005515
Velvet.k55.Locus_2534_Transcript_75/76_Confidence_0.096_Length_2798	unknown
Velvet.k55.Locus_25396_Transcript_47/55_Confidence_0.221_Length_4225	GO:0008237;GO:0016020
Velvet.k55.Locus_25405_Transcript_11/20_Confidence_0.586_Length_4110	GO:0006812;GO:0008324;GO:0016021;GO:0055085
Velvet.k55.Locus_25411_Transcript_6/9_Confidence_0.524_Length_1988	unknown
Velvet.k55.Locus_25450_Transcript_1/2_Confidence_0.667_Length_2034	GO:0016020;GO:0022857;GO:0055085
Velvet.k55.Locus_25463_Transcript_1/2_Confidence_0.500_Length_515	unknown
Velvet.k55.Locus_254682_Transcript_1/1_Confidence_1.000_Length_252	unknown
Velvet.k55.Locus_25552_Transcript_2/2_Confidence_0.182_Length_2316	GO:0016020;GO:0022857;GO:0055085
Velvet.k55.Locus_25622_Transcript_30/35_Confidence_0.022_Length_468	unknown
Velvet.k55.Locus_25632_Transcript_26/51_Confidence_1.000_Length_180	unknown
Velvet.k55.Locus_25648_Transcript_2/2_Confidence_0.400_Length_413	unknown
Velvet.k55.Locus_2564_Transcript_27/32_Confidence_0.398_Length_5518	unknown
Velvet.k55.Locus_257034_Transcript_1/1_Confidence_1.000_Length_274	unknown
Velvet.k55.Locus_25716_Transcript_14/21_Confidence_0.167_Length_1874	GO:0005042;GO:0016021;GO:0038007
Velvet.k55.Locus_2571_Transcript_2/10_Confidence_0.640_Length_5491	GO:0004222;GO:0006508;GO:0008270;GO:0030246;GO:0031012
Velvet.k55.Locus_257329_Transcript_1/1_Confidence_1.000_Length_159	unknown
Velvet.k55.Locus_25772_Transcript_15/19_Confidence_0.644_Length_4720	unknown
Velvet.k55.Locus_2580_Transcript_5/12_Confidence_0.361_Length_3227	unknown
Velvet.k55.Locus_258289_Transcript_1/1_Confidence_1.000_Length_265	unknown
Velvet.k55.Locus_25919_Transcript_2/2_Confidence_0.850_Length_661	unknown
Velvet.k55.Locus_25923_Transcript_18/20_Confidence_0.362_Length_4162	GO:0005515
Velvet.k55.Locus_259245_Transcript_1/1_Confidence_1.000_Length_325	unknown
Velvet.k55.Locus_25927_Transcript_4/8_Confidence_0.371_Length_713	unknown
Velvet.k55.Locus_25927_Transcript_5/8_Confidence_0.629_Length_1317	unknown
Velvet.k55.Locus_25927_Transcript_7/8_Confidence_0.371_Length_1103	unknown
Velvet.k55.Locus_26031_Transcript_10/14_Confidence_0.462_Length_4222	GO:0003676;GO:0005515
Velvet.k55.Locus_26031_Transcript_14/14_Confidence_0.481_Length_4222	GO:0003676;GO:0005515
Velvet.k55.Locus_260346_Transcript_1/1_Confidence_1.000_Length_204	unknown
Velvet.k55.Locus_26036_Transcript_1/1_Confidence_1.000_Length_214	unknown
Velvet.k55.Locus_26067_Transcript_51/55_Confidence_0.464_Length_7913	GO:0005515
Velvet.k55.Locus_26105_Transcript_4/4_Confidence_0.615_Length_867	GO:0003824;GO:0044237
Velvet.k55.Locus_261393_Transcript_1/1_Confidence_1.000_Length_238	unknown
Velvet.k55.Locus_261771_Transcript_1/1_Confidence_1.000_Length_216	unknown
Velvet.k55.Locus_26188_Transcript_4/7_Confidence_0.771_Length_5030	GO:0004842;GO:0005515;GO:0008270;GO:0016567
Velvet.k55.Locus_26220_Transcript_1/4_Confidence_0.875_Length_1741	unknown
Velvet.k55.Locus_262623_Transcript_1/1_Confidence_1.000_Length_178	unknown
Velvet.k55.Locus_26316_Transcript_3/7_Confidence_0.600_Length_1205	GO:0008250;GO:0015095;GO:0016021;GO:0018279;GO:0050890;GO:1903830
Velvet.k55.Locus_26421_Transcript_1/4_Confidence_0.200_Length_435	unknown
Velvet.k55.Locus_26434_Transcript_10/18_Confidence_0.657_Length_6303	unknown
Velvet.k55.Locus_264575_Transcript_1/1_Confidence_1.000_Length_360	unknown
Velvet.k55.Locus_2645_Transcript_2/2_Confidence_0.889_Length_694	unknown
Velvet.k55.Locus_26477_Transcript_7/17_Confidence_1.000_Length_193	unknown
Velvet.k55.Locus_26479_Transcript_9/12_Confidence_0.597_Length_4004	GO:0008146;GO:0016021
Velvet.k55.Locus_265063_Transcript_1/1_Confidence_1.000_Length_192	unknown
Velvet.k55.Locus_26549_Transcript_7/16_Confidence_0.273_Length_1391	GO:0006807;GO:0016772;GO:0044238;GO:0044260
Velvet.k55.Locus_26555_Transcript_1/1_Confidence_1.000_Length_241	unknown
Velvet.k55.Locus_26563_Transcript_9/16_Confidence_0.660_Length_9046	unknown
Velvet.k55.Locus_26607_Transcript_40/41_Confidence_0.293_Length_7662	GO:0031929;GO:0031932
Velvet.k55.Locus_26614_Transcript_4/5_Confidence_0.600_Length_489	unknown
Velvet.k55.Locus_2669_Transcript_24/33_Confidence_0.438_Length_11021	GO:0003676
Velvet.k55.Locus_26721_Transcript_10/11_Confidence_0.467_Length_2928	GO:0005515
Velvet.k55.Locus_26733_Transcript_19/27_Confidence_0.505_Length_6634	GO:0005509;GO:0016020
Velvet.k55.Locus_26782_Transcript_1/1_Confidence_1.000_Length_492	unknown
Velvet.k55.Locus_26850_Transcript_3/6_Confidence_0.692_Length_1470	unknown
Velvet.k55.Locus_26860_Transcript_21/22_Confidence_0.603_Length_2928	unknown
Velvet.k55.Locus_26887_Transcript_11/11_Confidence_0.531_Length_2479	GO:0003677
Velvet.k55.Locus_26960_Transcript_4/5_Confidence_0.500_Length_621	unknown
Velvet.k55.Locus_2701_Transcript_12/14_Confidence_0.660_Length_8860	unknown
Velvet.k55.Locus_27034_Transcript_1/3_Confidence_0.778_Length_2337	unknown
Velvet.k55.Locus_2703_Transcript_40/48_Confidence_0.506_Length_12605	GO:0005515;GO:0007051
Velvet.k55.Locus_27040_Transcript_16/17_Confidence_0.291_Length_5996	GO:0000340;GO:0006915;GO:0007411;GO:0030031;GO:0031209;GO:0043005;GO:0045202;GO:0097202
Velvet.k55.Locus_27074_Transcript_1/1_Confidence_1.000_Length_874	unknown
Velvet.k55.Locus_27110_Transcript_1/9_Confidence_0.724_Length_4614	GO:0003700;GO:0005634;GO:0005667;GO:0005737;GO:0006355;GO:0046983
Velvet.k55.Locus_2714_Transcript_128/128_Confidence_0.341_Length_9844	unknown
Velvet.k55.Locus_27179_Transcript_4/11_Confidence_0.636_Length_2516	GO:0004040
Velvet.k55.Locus_27217_Transcript_3/6_Confidence_0.742_Length_3039	GO:0003723;GO:0004540
Velvet.k55.Locus_27255_Transcript_1/2_Confidence_0.833_Length_407	unknown
Velvet.k55.Locus_2726_Transcript_73/74_Confidence_0.166_Length_6713	GO:0005515;GO:0031929;GO:0031931
Velvet.k55.Locus_27338_Transcript_10/17_Confidence_0.547_Length_6830	GO:0004930;GO:0007166;GO:0007186;GO:0016021
Velvet.k55.Locus_27374_Transcript_9/50_Confidence_1.000_Length_159	unknown
Velvet.k55.Locus_27378_Transcript_31/40_Confidence_0.470_Length_6654	GO:0004181;GO:0006508;GO:0008270;GO:0035608
Velvet.k55.Locus_27457_Transcript_4/6_Confidence_0.484_Length_1220	unknown
Velvet.k55.Locus_2753_Transcript_302/304_Confidence_0.089_Length_7593	unknown
Velvet.k55.Locus_2753_Transcript_303/304_Confidence_0.021_Length_5656	GO:0015631
Velvet.k55.Locus_27557_Transcript_1/8_Confidence_0.731_Length_3843	GO:0005515;GO:0007165
Velvet.k55.Locus_27597_Transcript_1/1_Confidence_1.000_Length_440	unknown
Velvet.k55.Locus_27627_Transcript_1/1_Confidence_1.000_Length_256	unknown
Velvet.k55.Locus_27635_Transcript_1/1_Confidence_1.000_Length_226	unknown
Velvet.k55.Locus_2763_Transcript_6/8_Confidence_0.522_Length_2336	unknown
Velvet.k55.Locus_27741_Transcript_5/38_Confidence_1.000_Length_225	unknown
Velvet.k55.Locus_27756_Transcript_4/5_Confidence_0.400_Length_1285	GO:0016021
Velvet.k55.Locus_27767_Transcript_27/28_Confidence_0.382_Length_4953	GO:0004930;GO:0007166;GO:0007186;GO:0016021;GO:0030246
Velvet.k55.Locus_27767_Transcript_28/28_Confidence_0.416_Length_4953	GO:0004930;GO:0007166;GO:0007186;GO:0016021;GO:0030246
Velvet.k55.Locus_2776_Transcript_3/11_Confidence_0.219_Length_2426	GO:0016579;GO:0036459
Velvet.k55.Locus_27784_Transcript_1/5_Confidence_0.667_Length_3696	unknown
Velvet.k55.Locus_27832_Transcript_9/11_Confidence_0.075_Length_4352	GO:0003676;GO:0005515;GO:0008234
Velvet.k55.Locus_27851_Transcript_3/5_Confidence_0.250_Length_594	unknown
Velvet.k55.Locus_27874_Transcript_2/3_Confidence_0.583_Length_460	unknown
Velvet.k55.Locus_27913_Transcript_5/5_Confidence_0.500_Length_654	GO:0003924;GO:0005200;GO:0005525;GO:0005874;GO:0007017
Velvet.k55.Locus_27999_Transcript_11/12_Confidence_0.639_Length_2400	GO:0004222;GO:0006508
Velvet.k55.Locus_28026_Transcript_18/20_Confidence_0.041_Length_646	unknown
Velvet.k55.Locus_28071_Transcript_4/5_Confidence_0.583_Length_795	unknown
Velvet.k55.Locus_28089_Transcript_6/8_Confidence_0.500_Length_8285	GO:0003774;GO:0005515;GO:0005524;GO:0007165;GO:0016459
Velvet.k55.Locus_28093_Transcript_6/8_Confidence_0.667_Length_4175	GO:0005096;GO:0006886;GO:0017137;GO:0090630
